game_pk,game_date,home_team,away_team,home_moneyline,away_moneyline,source_url
824012,2026-07-04,Los Angeles Angels,Boston Red Sox,147,-177,https://fantasydata.com/mlb/boston-red-sox-odds
824092,2026-07-04,Kansas City Royals,Philadelphia Phillies,133,-157,https://fantasydata.com/mlb/kansas-city-royals-odds
824171,2026-07-04,Houston Astros,Tampa Bay Rays,-118,-101,https://fantasydata.com/mlb/houston-astros-odds
824334,2026-07-04,Colorado Rockies,San Francisco Giants,111,-132,https://fantasydata.com/mlb/colorado-rockies-odds
824415,2026-07-04,Cleveland Guardians,Chicago White Sox,-141,119,https://fantasydata.com/mlb/chicago-white-sox-odds
824499,2026-07-04,Cincinnati Reds,Baltimore Orioles,-126,107,https://fantasydata.com/mlb/baltimore-orioles-odds
824658,2026-07-04,Chicago Cubs,St. Louis Cardinals,-168,139,https://fantasydata.com/mlb/chicago-cubs-odds
824903,2026-07-04,Atlanta Braves,New York Mets,-197,164,https://fantasydata.com/mlb/atlanta-braves-odds
824983,2026-07-04,Athletics,Miami Marlins,116,-138,https://fantasydata.com/mlb/athletics-odds
825063,2026-07-04,Arizona Diamondbacks,Milwaukee Brewers,135,-159,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822715,2026-07-05,Washington Nationals,Pittsburgh Pirates,-143,120,https://fantasydata.com/mlb/pittsburgh-pirates-odds
822879,2026-07-05,Texas Rangers,Detroit Tigers,105,-124,https://fantasydata.com/mlb/detroit-tigers-odds
823117,2026-07-05,Seattle Mariners,Toronto Blue Jays,-113,-106,https://fantasydata.com/mlb/seattle-mariners-odds
823525,2026-07-05,New York Yankees,Minnesota Twins,-132,112,https://fantasydata.com/mlb/minnesota-twins-odds
823931,2026-07-05,Los Angeles Dodgers,San Diego Padres,-230,191,https://fantasydata.com/mlb/los-angeles-dodgers-odds
824010,2026-07-05,Los Angeles Angels,Boston Red Sox,136,-163,https://fantasydata.com/mlb/boston-red-sox-odds
824091,2026-07-05,Kansas City Royals,Philadelphia Phillies,116,-137,https://fantasydata.com/mlb/kansas-city-royals-odds
824172,2026-07-05,Houston Astros,Tampa Bay Rays,-118,-101,https://fantasydata.com/mlb/houston-astros-odds
824333,2026-07-05,Colorado Rockies,San Francisco Giants,102,-121,https://fantasydata.com/mlb/colorado-rockies-odds
824413,2026-07-05,Cleveland Guardians,Chicago White Sox,-136,114,https://fantasydata.com/mlb/chicago-white-sox-odds
824497,2026-07-05,Cincinnati Reds,Baltimore Orioles,-106,-112,https://fantasydata.com/mlb/baltimore-orioles-odds
824656,2026-07-05,Chicago Cubs,St. Louis Cardinals,-145,121,https://fantasydata.com/mlb/chicago-cubs-odds
824902,2026-07-05,Atlanta Braves,New York Mets,-107,-112,https://fantasydata.com/mlb/atlanta-braves-odds
824980,2026-07-05,Athletics,Miami Marlins,-121,103,https://fantasydata.com/mlb/athletics-odds
825061,2026-07-05,Arizona Diamondbacks,Milwaukee Brewers,100,-120,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822712,2026-07-06,Washington Nationals,Houston Astros,-113,-105,https://fantasydata.com/mlb/houston-astros-odds
822958,2026-07-06,Tampa Bay Rays,New York Yankees,101,-120,https://fantasydata.com/mlb/new-york-yankees-odds
823036,2026-07-06,St. Louis Cardinals,Milwaukee Brewers,104,-123,https://fantasydata.com/mlb/milwaukee-brewers-odds
823205,2026-07-06,San Francisco Giants,Toronto Blue Jays,-107,-111,https://fantasydata.com/mlb/san-francisco-giants-odds
823282,2026-07-06,San Diego Padres,Arizona Diamondbacks,-129,108,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823930,2026-07-06,Los Angeles Dodgers,Colorado Rockies,-253,206,https://fantasydata.com/mlb/colorado-rockies-odds
824089,2026-07-06,Kansas City Royals,Philadelphia Phillies,182,-220,https://fantasydata.com/mlb/kansas-city-royals-odds
824900,2026-07-06,Atlanta Braves,New York Mets,-131,111,https://fantasydata.com/mlb/atlanta-braves-odds
822713,2026-07-07,Washington Nationals,Houston Astros,-120,101,https://fantasydata.com/mlb/houston-astros-odds
822881,2026-07-07,Texas Rangers,Los Angeles Angels,-166,139,https://fantasydata.com/mlb/los-angeles-angels-odds
822956,2026-07-07,Tampa Bay Rays,New York Yankees,-133,112,https://fantasydata.com/mlb/new-york-yankees-odds
823035,2026-07-07,St. Louis Cardinals,Milwaukee Brewers,-111,-108,https://fantasydata.com/mlb/milwaukee-brewers-odds
823062,2026-07-07,St. Louis Cardinals,Milwaukee Brewers,181,-216,https://fantasydata.com/mlb/milwaukee-brewers-odds
823203,2026-07-07,San Francisco Giants,Toronto Blue Jays,-101,-118,https://fantasydata.com/mlb/san-francisco-giants-odds
823280,2026-07-07,San Diego Padres,Arizona Diamondbacks,-119,100,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823361,2026-07-07,Pittsburgh Pirates,Atlanta Braves,-147,124,https://fantasydata.com/mlb/atlanta-braves-odds
823607,2026-07-07,New York Mets,Kansas City Royals,-147,124,https://fantasydata.com/mlb/kansas-city-royals-odds
823687,2026-07-07,Minnesota Twins,Cleveland Guardians,-109,-109,https://fantasydata.com/mlb/cleveland-guardians-odds
823847,2026-07-07,Miami Marlins,Seattle Mariners,-125,106,https://fantasydata.com/mlb/miami-marlins-odds
823929,2026-07-07,Los Angeles Dodgers,Colorado Rockies,-314,255,https://fantasydata.com/mlb/colorado-rockies-odds
824254,2026-07-07,Detroit Tigers,Athletics,-214,181,https://fantasydata.com/mlb/athletics-odds
824495,2026-07-07,Cincinnati Reds,Philadelphia Phillies,141,-168,https://fantasydata.com/mlb/cincinnati-reds-odds
824579,2026-07-07,Chicago White Sox,Boston Red Sox,104,-123,https://fantasydata.com/mlb/boston-red-sox-odds
824820,2026-07-07,Baltimore Orioles,Chicago Cubs,-107,-112,https://fantasydata.com/mlb/baltimore-orioles-odds
822710,2026-07-08,Washington Nationals,Houston Astros,-133,112,https://fantasydata.com/mlb/houston-astros-odds
822880,2026-07-08,Texas Rangers,Los Angeles Angels,-139,117,https://fantasydata.com/mlb/los-angeles-angels-odds
822957,2026-07-08,Tampa Bay Rays,New York Yankees,-121,102,https://fantasydata.com/mlb/new-york-yankees-odds
823032,2026-07-08,St. Louis Cardinals,Milwaukee Brewers,123,-146,https://fantasydata.com/mlb/milwaukee-brewers-odds
823202,2026-07-08,San Francisco Giants,Toronto Blue Jays,111,-131,https://fantasydata.com/mlb/san-francisco-giants-odds
823279,2026-07-08,San Diego Padres,Arizona Diamondbacks,-145,122,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823360,2026-07-08,Pittsburgh Pirates,Atlanta Braves,-121,102,https://fantasydata.com/mlb/atlanta-braves-odds
823605,2026-07-08,New York Mets,Kansas City Royals,-195,162,https://fantasydata.com/mlb/kansas-city-royals-odds
823684,2026-07-08,Minnesota Twins,Cleveland Guardians,-127,107,https://fantasydata.com/mlb/cleveland-guardians-odds
823848,2026-07-08,Miami Marlins,Seattle Mariners,109,-129,https://fantasydata.com/mlb/miami-marlins-odds
823928,2026-07-08,Los Angeles Dodgers,Colorado Rockies,-276,226,https://fantasydata.com/mlb/colorado-rockies-odds
824253,2026-07-08,Detroit Tigers,Athletics,-143,120,https://fantasydata.com/mlb/athletics-odds
824496,2026-07-08,Cincinnati Reds,Philadelphia Phillies,-141,119,https://fantasydata.com/mlb/cincinnati-reds-odds
824578,2026-07-08,Chicago White Sox,Boston Red Sox,-109,-109,https://fantasydata.com/mlb/boston-red-sox-odds
824815,2026-07-08,Baltimore Orioles,Chicago Cubs,-134,114,https://fantasydata.com/mlb/baltimore-orioles-odds
822877,2026-07-09,Texas Rangers,Los Angeles Angels,-139,117,https://fantasydata.com/mlb/los-angeles-angels-odds
822954,2026-07-09,Tampa Bay Rays,New York Yankees,-150,126,https://fantasydata.com/mlb/new-york-yankees-odds
823034,2026-07-09,St. Louis Cardinals,Milwaukee Brewers,105,-126,https://fantasydata.com/mlb/milwaukee-brewers-odds
823201,2026-07-09,San Francisco Giants,Colorado Rockies,-130,109,https://fantasydata.com/mlb/colorado-rockies-odds
823277,2026-07-09,San Diego Padres,Arizona Diamondbacks,-131,110,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823359,2026-07-09,Pittsburgh Pirates,Atlanta Braves,-107,-112,https://fantasydata.com/mlb/atlanta-braves-odds
823606,2026-07-09,New York Mets,Kansas City Royals,-142,120,https://fantasydata.com/mlb/kansas-city-royals-odds
823683,2026-07-09,Minnesota Twins,Cleveland Guardians,104,-123,https://fantasydata.com/mlb/cleveland-guardians-odds
823846,2026-07-09,Miami Marlins,Seattle Mariners,113,-134,https://fantasydata.com/mlb/miami-marlins-odds
824251,2026-07-09,Detroit Tigers,Athletics,-124,105,https://fantasydata.com/mlb/athletics-odds
824494,2026-07-09,Cincinnati Reds,Philadelphia Phillies,146,-175,https://fantasydata.com/mlb/cincinnati-reds-odds
824577,2026-07-09,Chicago White Sox,Boston Red Sox,-116,-103,https://fantasydata.com/mlb/boston-red-sox-odds
824816,2026-07-09,Baltimore Orioles,Chicago Cubs,-129,108,https://fantasydata.com/mlb/baltimore-orioles-odds
822709,2026-07-10,Washington Nationals,New York Yankees,131,-157,https://fantasydata.com/mlb/new-york-yankees-odds
822878,2026-07-10,Texas Rangers,Houston Astros,116,-137,https://fantasydata.com/mlb/houston-astros-odds
822955,2026-07-10,Tampa Bay Rays,Seattle Mariners,-127,107,https://fantasydata.com/mlb/seattle-mariners-odds
823033,2026-07-10,St. Louis Cardinals,Atlanta Braves,139,-165,https://fantasydata.com/mlb/atlanta-braves-odds
823200,2026-07-10,San Francisco Giants,Colorado Rockies,-158,132,https://fantasydata.com/mlb/colorado-rockies-odds
823278,2026-07-10,San Diego Padres,Toronto Blue Jays,-123,104,https://fantasydata.com/mlb/san-diego-padres-odds
823604,2026-07-10,New York Mets,Boston Red Sox,-147,122,https://fantasydata.com/mlb/boston-red-sox-odds
823685,2026-07-10,Minnesota Twins,Los Angeles Angels,-153,129,https://fantasydata.com/mlb/los-angeles-angels-odds
823845,2026-07-10,Miami Marlins,Cleveland Guardians,-123,103,https://fantasydata.com/mlb/cleveland-guardians-odds
823927,2026-07-10,Los Angeles Dodgers,Arizona Diamondbacks,-213,177,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824252,2026-07-10,Detroit Tigers,Philadelphia Phillies,-119,100,https://fantasydata.com/mlb/detroit-tigers-odds
824493,2026-07-10,Cincinnati Reds,Chicago Cubs,100,-118,https://fantasydata.com/mlb/chicago-cubs-odds
824575,2026-07-10,Chicago White Sox,Athletics,-180,150,https://fantasydata.com/mlb/athletics-odds
824817,2026-07-10,Baltimore Orioles,Kansas City Royals,-158,133,https://fantasydata.com/mlb/baltimore-orioles-odds
822711,2026-07-11,Washington Nationals,New York Yankees,165,-197,https://fantasydata.com/mlb/new-york-yankees-odds
822875,2026-07-11,Texas Rangers,Houston Astros,-117,-102,https://fantasydata.com/mlb/houston-astros-odds
822953,2026-07-11,Tampa Bay Rays,Seattle Mariners,-112,-106,https://fantasydata.com/mlb/seattle-mariners-odds
823030,2026-07-11,St. Louis Cardinals,Atlanta Braves,-110,-108,https://fantasydata.com/mlb/atlanta-braves-odds
823198,2026-07-11,San Francisco Giants,Colorado Rockies,-151,126,https://fantasydata.com/mlb/colorado-rockies-odds
823276,2026-07-11,San Diego Padres,Toronto Blue Jays,-110,-109,https://fantasydata.com/mlb/san-diego-padres-odds
823356,2026-07-11,Pittsburgh Pirates,Milwaukee Brewers,121,-145,https://fantasydata.com/mlb/milwaukee-brewers-odds
823357,2026-07-11,Pittsburgh Pirates,Milwaukee Brewers,-117,-103,https://fantasydata.com/mlb/milwaukee-brewers-odds
823603,2026-07-11,New York Mets,Boston Red Sox,-144,121,https://fantasydata.com/mlb/boston-red-sox-odds
823682,2026-07-11,Minnesota Twins,Los Angeles Angels,-182,153,https://fantasydata.com/mlb/los-angeles-angels-odds
823844,2026-07-11,Miami Marlins,Cleveland Guardians,-161,136,https://fantasydata.com/mlb/cleveland-guardians-odds
823926,2026-07-11,Los Angeles Dodgers,Arizona Diamondbacks,-313,254,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824249,2026-07-11,Detroit Tigers,Philadelphia Phillies,119,-141,https://fantasydata.com/mlb/detroit-tigers-odds
824492,2026-07-11,Cincinnati Reds,Chicago Cubs,-113,-105,https://fantasydata.com/mlb/chicago-cubs-odds
824576,2026-07-11,Chicago White Sox,Athletics,-122,103,https://fantasydata.com/mlb/athletics-odds
824813,2026-07-11,Baltimore Orioles,Kansas City Royals,-162,135,https://fantasydata.com/mlb/baltimore-orioles-odds
822708,2026-07-12,Washington Nationals,New York Yankees,-121,102,https://fantasydata.com/mlb/new-york-yankees-odds
822876,2026-07-12,Texas Rangers,Houston Astros,-140,118,https://fantasydata.com/mlb/houston-astros-odds
822951,2026-07-12,Tampa Bay Rays,Seattle Mariners,-153,129,https://fantasydata.com/mlb/seattle-mariners-odds
823029,2026-07-12,St. Louis Cardinals,Atlanta Braves,-131,111,https://fantasydata.com/mlb/atlanta-braves-odds
823199,2026-07-12,San Francisco Giants,Colorado Rockies,-154,129,https://fantasydata.com/mlb/colorado-rockies-odds
823274,2026-07-12,San Diego Padres,Toronto Blue Jays,109,-130,https://fantasydata.com/mlb/san-diego-padres-odds
823358,2026-07-12,Pittsburgh Pirates,Milwaukee Brewers,-130,110,https://fantasydata.com/mlb/milwaukee-brewers-odds
823602,2026-07-12,New York Mets,Boston Red Sox,-105,-113,https://fantasydata.com/mlb/boston-red-sox-odds
823681,2026-07-12,Minnesota Twins,Los Angeles Angels,-132,111,https://fantasydata.com/mlb/los-angeles-angels-odds
823842,2026-07-12,Miami Marlins,Cleveland Guardians,-105,-113,https://fantasydata.com/mlb/cleveland-guardians-odds
823925,2026-07-12,Los Angeles Dodgers,Arizona Diamondbacks,-232,192,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824250,2026-07-12,Detroit Tigers,Philadelphia Phillies,-133,112,https://fantasydata.com/mlb/detroit-tigers-odds
824491,2026-07-12,Cincinnati Reds,Chicago Cubs,113,-133,https://fantasydata.com/mlb/chicago-cubs-odds
824574,2026-07-12,Chicago White Sox,Athletics,-150,126,https://fantasydata.com/mlb/athletics-odds
824814,2026-07-12,Baltimore Orioles,Kansas City Royals,-151,128,https://fantasydata.com/mlb/baltimore-orioles-odds
823440,2026-07-16,Philadelphia Phillies,New York Mets,-123,106,https://fantasydata.com/mlb/new-york-mets-odds
822789,2026-07-17,Toronto Blue Jays,Chicago White Sox,-133,113,https://fantasydata.com/mlb/chicago-white-sox-odds
823115,2026-07-17,Seattle Mariners,San Francisco Giants,-183,155,https://fantasydata.com/mlb/san-francisco-giants-odds
823524,2026-07-17,New York Yankees,Los Angeles Dodgers,-102,-114,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823766,2026-07-17,Milwaukee Brewers,Miami Marlins,-150,129,https://fantasydata.com/mlb/miami-marlins-odds
824009,2026-07-17,Los Angeles Angels,Detroit Tigers,-101,-117,https://fantasydata.com/mlb/detroit-tigers-odds
824090,2026-07-17,Kansas City Royals,San Diego Padres,106,-123,https://fantasydata.com/mlb/kansas-city-royals-odds
824170,2026-07-17,Houston Astros,Baltimore Orioles,-118,101,https://fantasydata.com/mlb/baltimore-orioles-odds
824332,2026-07-17,Colorado Rockies,Cincinnati Reds,-113,-104,https://fantasydata.com/mlb/cincinnati-reds-odds
824655,2026-07-17,Chicago Cubs,Minnesota Twins,-151,129,https://fantasydata.com/mlb/chicago-cubs-odds
824737,2026-07-17,Boston Red Sox,Tampa Bay Rays,-131,111,https://fantasydata.com/mlb/boston-red-sox-odds
824766,2026-07-17,Boston Red Sox,Tampa Bay Rays,-116,-101,https://fantasydata.com/mlb/boston-red-sox-odds
824901,2026-07-17,Atlanta Braves,Texas Rangers,-221,184,https://fantasydata.com/mlb/atlanta-braves-odds
824981,2026-07-17,Athletics,Washington Nationals,113,-132,https://fantasydata.com/mlb/athletics-odds
825060,2026-07-17,Arizona Diamondbacks,St. Louis Cardinals,-112,-104,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822790,2026-07-18,Toronto Blue Jays,Chicago White Sox,-109,-109,https://fantasydata.com/mlb/chicago-white-sox-odds
823116,2026-07-18,Seattle Mariners,San Francisco Giants,-160,136,https://fantasydata.com/mlb/san-francisco-giants-odds
823441,2026-07-18,Philadelphia Phillies,New York Mets,-168,145,https://fantasydata.com/mlb/new-york-mets-odds
823763,2026-07-18,Milwaukee Brewers,Miami Marlins,-135,117,https://fantasydata.com/mlb/miami-marlins-odds
824008,2026-07-18,Los Angeles Angels,Detroit Tigers,175,-205,https://fantasydata.com/mlb/detroit-tigers-odds
824088,2026-07-18,Kansas City Royals,San Diego Padres,-107,-109,https://fantasydata.com/mlb/kansas-city-royals-odds
824169,2026-07-18,Houston Astros,Baltimore Orioles,-108,-109,https://fantasydata.com/mlb/baltimore-orioles-odds
824331,2026-07-18,Colorado Rockies,Cincinnati Reds,101,-118,https://fantasydata.com/mlb/cincinnati-reds-odds
824412,2026-07-18,Cleveland Guardians,Pittsburgh Pirates,-112,-108,https://fantasydata.com/mlb/cleveland-guardians-odds
824414,2026-07-18,Cleveland Guardians,Pittsburgh Pirates,-127,110,https://fantasydata.com/mlb/cleveland-guardians-odds
824657,2026-07-18,Chicago Cubs,Minnesota Twins,-151,131,https://fantasydata.com/mlb/chicago-cubs-odds
824738,2026-07-18,Boston Red Sox,Tampa Bay Rays,-114,-103,https://fantasydata.com/mlb/boston-red-sox-odds
824899,2026-07-18,Atlanta Braves,Texas Rangers,-118,101,https://fantasydata.com/mlb/atlanta-braves-odds
824979,2026-07-18,Athletics,Washington Nationals,-107,-109,https://fantasydata.com/mlb/athletics-odds
825059,2026-07-18,Arizona Diamondbacks,St. Louis Cardinals,-117,100,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822786,2026-07-19,Toronto Blue Jays,Chicago White Sox,-101,-117,https://fantasydata.com/mlb/chicago-white-sox-odds
823113,2026-07-19,Seattle Mariners,San Francisco Giants,-192,163,https://fantasydata.com/mlb/san-francisco-giants-odds
823439,2026-07-19,Philadelphia Phillies,New York Mets,111,-129,https://fantasydata.com/mlb/new-york-mets-odds
823521,2026-07-19,New York Yankees,Los Angeles Dodgers,118,-138,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823523,2026-07-19,New York Yankees,Los Angeles Dodgers,112,-131,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823764,2026-07-19,Milwaukee Brewers,Miami Marlins,-129,111,https://fantasydata.com/mlb/miami-marlins-odds
824007,2026-07-19,Los Angeles Angels,Detroit Tigers,125,-146,https://fantasydata.com/mlb/detroit-tigers-odds
824086,2026-07-19,Kansas City Royals,San Diego Padres,-115,-102,https://fantasydata.com/mlb/kansas-city-royals-odds
824168,2026-07-19,Houston Astros,Baltimore Orioles,-123,106,https://fantasydata.com/mlb/baltimore-orioles-odds
824330,2026-07-19,Colorado Rockies,Cincinnati Reds,143,-167,https://fantasydata.com/mlb/cincinnati-reds-odds
824411,2026-07-19,Cleveland Guardians,Pittsburgh Pirates,-114,-103,https://fantasydata.com/mlb/cleveland-guardians-odds
824653,2026-07-19,Chicago Cubs,Minnesota Twins,-168,145,https://fantasydata.com/mlb/chicago-cubs-odds
824739,2026-07-19,Boston Red Sox,Tampa Bay Rays,-123,106,https://fantasydata.com/mlb/boston-red-sox-odds
824897,2026-07-19,Atlanta Braves,Texas Rangers,-101,-115,https://fantasydata.com/mlb/atlanta-braves-odds
824978,2026-07-19,Athletics,Washington Nationals,129,-150,https://fantasydata.com/mlb/athletics-odds
825057,2026-07-19,Arizona Diamondbacks,St. Louis Cardinals,-124,107,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822788,2026-07-20,Toronto Blue Jays,Tampa Bay Rays,-173,147,https://fantasydata.com/mlb/tampa-bay-rays-odds
822874,2026-07-20,Texas Rangers,Chicago White Sox,-168,144,https://fantasydata.com/mlb/chicago-white-sox-odds
823112,2026-07-20,Seattle Mariners,Cincinnati Reds,-147,125,https://fantasydata.com/mlb/cincinnati-reds-odds
823436,2026-07-20,Philadelphia Phillies,Los Angeles Dodgers,-148,126,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823522,2026-07-20,New York Yankees,Pittsburgh Pirates,-116,100,https://fantasydata.com/mlb/new-york-yankees-odds
823762,2026-07-20,Milwaukee Brewers,New York Mets,-214,182,https://fantasydata.com/mlb/milwaukee-brewers-odds
824006,2026-07-20,Los Angeles Angels,St. Louis Cardinals,-108,-108,https://fantasydata.com/mlb/los-angeles-angels-odds
824087,2026-07-20,Kansas City Royals,San Francisco Giants,-122,104,https://fantasydata.com/mlb/kansas-city-royals-odds
824167,2026-07-20,Houston Astros,Miami Marlins,-122,105,https://fantasydata.com/mlb/houston-astros-odds
824328,2026-07-20,Colorado Rockies,Washington Nationals,115,-132,https://fantasydata.com/mlb/colorado-rockies-odds
824410,2026-07-20,Cleveland Guardians,Minnesota Twins,114,-132,https://fantasydata.com/mlb/cleveland-guardians-odds
824654,2026-07-20,Chicago Cubs,Detroit Tigers,-114,-104,https://fantasydata.com/mlb/chicago-cubs-odds
824736,2026-07-20,Boston Red Sox,Baltimore Orioles,-162,139,https://fantasydata.com/mlb/baltimore-orioles-odds
824898,2026-07-20,Atlanta Braves,San Diego Padres,-130,112,https://fantasydata.com/mlb/atlanta-braves-odds
825058,2026-07-20,Arizona Diamondbacks,Athletics,-147,127,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822787,2026-07-21,Toronto Blue Jays,Tampa Bay Rays,-108,-109,https://fantasydata.com/mlb/tampa-bay-rays-odds
822871,2026-07-21,Texas Rangers,Chicago White Sox,-114,-102,https://fantasydata.com/mlb/chicago-white-sox-odds
823114,2026-07-21,Seattle Mariners,Cincinnati Reds,-114,-102,https://fantasydata.com/mlb/cincinnati-reds-odds
823437,2026-07-21,Philadelphia Phillies,Los Angeles Dodgers,-117,100,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823760,2026-07-21,Milwaukee Brewers,New York Mets,-134,115,https://fantasydata.com/mlb/milwaukee-brewers-odds
824005,2026-07-21,Los Angeles Angels,St. Louis Cardinals,-119,103,https://fantasydata.com/mlb/los-angeles-angels-odds
824085,2026-07-21,Kansas City Royals,San Francisco Giants,-106,-110,https://fantasydata.com/mlb/kansas-city-royals-odds
824165,2026-07-21,Houston Astros,Miami Marlins,-123,106,https://fantasydata.com/mlb/houston-astros-odds
824329,2026-07-21,Colorado Rockies,Washington Nationals,-101,-115,https://fantasydata.com/mlb/colorado-rockies-odds
824409,2026-07-21,Cleveland Guardians,Minnesota Twins,-154,132,https://fantasydata.com/mlb/cleveland-guardians-odds
824652,2026-07-21,Chicago Cubs,Detroit Tigers,-119,103,https://fantasydata.com/mlb/chicago-cubs-odds
824895,2026-07-21,Atlanta Braves,San Diego Padres,-149,128,https://fantasydata.com/mlb/atlanta-braves-odds
825056,2026-07-21,Arizona Diamondbacks,Athletics,-134,115,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822784,2026-07-22,Toronto Blue Jays,Tampa Bay Rays,-109,-107,https://fantasydata.com/mlb/tampa-bay-rays-odds
822873,2026-07-22,Texas Rangers,Chicago White Sox,104,-121,https://fantasydata.com/mlb/chicago-white-sox-odds
823110,2026-07-22,Seattle Mariners,Cincinnati Reds,-168,144,https://fantasydata.com/mlb/cincinnati-reds-odds
823438,2026-07-22,Philadelphia Phillies,Los Angeles Dodgers,107,-125,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823518,2026-07-22,New York Yankees,Pittsburgh Pirates,-196,166,https://fantasydata.com/mlb/new-york-yankees-odds
823519,2026-07-22,New York Yankees,Pittsburgh Pirates,-189,157,https://fantasydata.com/mlb/new-york-yankees-odds
823761,2026-07-22,Milwaukee Brewers,New York Mets,-169,143,https://fantasydata.com/mlb/milwaukee-brewers-odds
824004,2026-07-22,Los Angeles Angels,St. Louis Cardinals,-144,124,https://fantasydata.com/mlb/los-angeles-angels-odds
824083,2026-07-22,Kansas City Royals,San Francisco Giants,117,-135,https://fantasydata.com/mlb/kansas-city-royals-odds
824166,2026-07-22,Houston Astros,Miami Marlins,-112,-105,https://fantasydata.com/mlb/houston-astros-odds
824327,2026-07-22,Colorado Rockies,Washington Nationals,125,-146,https://fantasydata.com/mlb/colorado-rockies-odds
824408,2026-07-22,Cleveland Guardians,Minnesota Twins,-144,123,https://fantasydata.com/mlb/cleveland-guardians-odds
824650,2026-07-22,Chicago Cubs,Detroit Tigers,-125,107,https://fantasydata.com/mlb/chicago-cubs-odds
824732,2026-07-22,Boston Red Sox,Baltimore Orioles,-130,112,https://fantasydata.com/mlb/baltimore-orioles-odds
824735,2026-07-22,Boston Red Sox,Baltimore Orioles,-165,141,https://fantasydata.com/mlb/baltimore-orioles-odds
824896,2026-07-22,Atlanta Braves,San Diego Padres,-113,-103,https://fantasydata.com/mlb/atlanta-braves-odds
825055,2026-07-22,Arizona Diamondbacks,Athletics,-139,119,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822785,2026-07-23,Toronto Blue Jays,Tampa Bay Rays,-104,-113,https://fantasydata.com/mlb/tampa-bay-rays-odds
823042,2026-07-23,St. Louis Cardinals,Arizona Diamondbacks,-124,107,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824247,2026-07-23,Detroit Tigers,Kansas City Royals,-229,197,https://fantasydata.com/mlb/detroit-tigers-odds
824406,2026-07-23,Cleveland Guardians,Minnesota Twins,-147,124,https://fantasydata.com/mlb/cleveland-guardians-odds
824893,2026-07-23,Atlanta Braves,San Diego Padres,-259,217,https://fantasydata.com/mlb/atlanta-braves-odds
822707,2026-07-24,Washington Nationals,Arizona Diamondbacks,109,-127,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822872,2026-07-24,Texas Rangers,Seattle Mariners,-103,-114,https://fantasydata.com/mlb/seattle-mariners-odds
822952,2026-07-24,Tampa Bay Rays,Cleveland Guardians,-137,118,https://fantasydata.com/mlb/cleveland-guardians-odds
823031,2026-07-24,St. Louis Cardinals,Cincinnati Reds,-146,126,https://fantasydata.com/mlb/cincinnati-reds-odds
823196,2026-07-24,San Francisco Giants,Los Angeles Angels,-157,135,https://fantasydata.com/mlb/los-angeles-angels-odds
823352,2026-07-24,Pittsburgh Pirates,Chicago Cubs,-108,-109,https://fantasydata.com/mlb/chicago-cubs-odds
823434,2026-07-24,Philadelphia Phillies,New York Yankees,-138,119,https://fantasydata.com/mlb/new-york-yankees-odds
823601,2026-07-24,New York Mets,Los Angeles Dodgers,109,-127,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823680,2026-07-24,Minnesota Twins,Athletics,-136,117,https://fantasydata.com/mlb/athletics-odds
823759,2026-07-24,Milwaukee Brewers,Colorado Rockies,-280,233,https://fantasydata.com/mlb/colorado-rockies-odds
823843,2026-07-24,Miami Marlins,San Diego Padres,-121,104,https://fantasydata.com/mlb/miami-marlins-odds
824248,2026-07-24,Detroit Tigers,Kansas City Royals,-265,222,https://fantasydata.com/mlb/detroit-tigers-odds
824573,2026-07-24,Chicago White Sox,Houston Astros,-129,112,https://fantasydata.com/mlb/chicago-white-sox-odds
824733,2026-07-24,Boston Red Sox,Toronto Blue Jays,-127,109,https://fantasydata.com/mlb/boston-red-sox-odds
824812,2026-07-24,Baltimore Orioles,Atlanta Braves,-132,113,https://fantasydata.com/mlb/atlanta-braves-odds
822704,2026-07-25,Washington Nationals,Arizona Diamondbacks,-133,115,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822869,2026-07-25,Texas Rangers,Seattle Mariners,-106,-110,https://fantasydata.com/mlb/seattle-mariners-odds
