seed_diff,off_eff_diff,def_eff_diff,net_eff_diff,tempo_diff,off_efg_diff,off_to_rate_diff,off_or_rate_diff,off_ftr_diff,def_efg_diff,def_to_rate_diff,def_or_rate_diff,def_ftr_diff,win_pct_diff,sos_diff,tempo_mismatch,recent_win_pct_diff,recent_avg_margin_diff,tourney_exp_diff,avg_seed_hist_diff,a_off_eff,b_off_eff,a_def_eff,b_def_eff,a_net_eff,b_net_eff,a_tempo,b_tempo,a_off_efg,b_off_efg,a_off_to_rate,b_off_to_rate,a_off_or_rate,b_off_or_rate,a_off_ftr,b_off_ftr,a_def_efg,b_def_efg,a_def_to_rate,b_def_to_rate,a_def_or_rate,b_def_or_rate,a_def_ftr,b_def_ftr,a_win_pct,b_win_pct,a_sos,b_sos,Season,TeamA_ID,TeamB_ID,team_a_wins
-5.0,6.50612387928264,-2.3343794663251884,8.840503345607829,4.790234375000011,0.038978130342325834,0.002739659575264175,0.03244811537721365,-0.051034847600383626,-0.008631968766112719,0.023876858818886876,0.016789883697835073,0.01232541403767315,0.09375,0.027992799115610256,4.790234375000011,-0.19999999999999996,-0.4,2.0,0.0,108.07685465219711,101.57073077291447,94.3524104752064,96.68678994153159,13.724444176990716,4.883940831382887,70.288671875,65.4984375,0.5323275862068966,0.49334945586457074,0.19524995552392813,0.19251029594866395,0.3258325832583258,0.29338446788111217,0.24461206896551724,0.29564691656590086,0.46128857606930157,0.4699205448354143,0.2102152150483873,0.18633835622950043,0.30174563591022446,0.2849557522123894,0.22685435841905793,0.21452894438138478,0.75,0.65625,0.5607910017472011,0.5327982026315908,2012,1424,1160,0
-3.0,3.2558519539196453,-5.043353740027541,8.299205693947187,0.29246471774195015,0.04706455645941965,0.006730735796406262,-0.06366279222588467,0.0802212370504789,-0.027482282586726303,-0.0077514537451474075,-0.02570549527953181,-0.03387466754785867,0.21270161290322576,-0.05607088557160733,0.29246471774195015,0.4,12.2,0.0,6.0,110.62331146275568,107.36745950883603,94.03350453607257,99.07685827610011,16.58980692668311,8.290601232735924,67.03387096774195,66.74140625,0.5336597307221542,0.4865951742627346,0.19972983404091083,0.19299909824450456,0.3476482617586912,0.41131105398457585,0.33598531211750304,0.25576407506702414,0.46628895184135977,0.49377123442808607,0.19536312581001294,0.20311457955516035,0.27718360071301246,0.30288909599254427,0.1773371104815864,0.21121177802944507,0.8064516129032258,0.59375,0.5283420468025887,0.584412932374196,2012,1211,1452,1
3.0,-3.2558519539196453,5.043353740027541,-8.299205693947187,-0.29246471774195015,-0.04706455645941965,-0.006730735796406262,0.06366279222588467,-0.0802212370504789,0.027482282586726303,0.0077514537451474075,0.02570549527953181,0.03387466754785867,-0.21270161290322576,0.05607088557160733,0.29246471774195015,-0.4,-12.2,0.0,-6.0,107.36745950883603,110.62331146275568,99.07685827610011,94.03350453607257,8.290601232735924,16.58980692668311,66.74140625,67.03387096774195,0.4865951742627346,0.5336597307221542,0.19299909824450456,0.19972983404091083,0.41131105398457585,0.3476482617586912,0.25576407506702414,0.33598531211750304,0.49377123442808607,0.46628895184135977,0.20311457955516035,0.19536312581001294,0.30288909599254427,0.27718360071301246,0.21121177802944507,0.1773371104815864,0.59375,0.8064516129032258,0.584412932374196,0.5283420468025887,2012,1452,1211,0
-9.0,6.374284029181283,1.9905083705462374,4.383775658635045,-4.030681818181833,0.03970327147032482,-0.016039563576963206,-0.0524149137239438,0.0052353491503875915,-0.001399315755751418,-0.0012785207783197194,0.01451382886776148,0.01674343258501676,0.030303030303030276,0.047562297592448566,4.030681818181833,0.0,-3.5999999999999996,-1.0,-4.0,115.20216851140728,108.827884482226,98.29807539366948,96.30756702312324,16.9040931177378,12.520317459102756,66.8780303030303,70.90871212121213,0.5471859010801592,0.5074826296098344,0.19019652134628418,0.20623608492324738,0.3545816733067729,0.4069965870307167,0.35531552018192153,0.35008017103153394,0.4766226622662266,0.47802197802197804,0.20359471926196915,0.20487324004028887,0.31201382886776147,0.2975,0.23652365236523654,0.21978021978021978,0.7575757575757576,0.7272727272727273,0.5641357049734526,0.516573407381004,2012,1231,1308,1
9.0,-6.374284029181283,-1.9905083705462374,-4.383775658635045,4.030681818181833,-0.03970327147032482,0.016039563576963206,0.0524149137239438,-0.0052353491503875915,0.001399315755751418,0.0012785207783197194,-0.01451382886776148,-0.01674343258501676,-0.030303030303030276,-0.047562297592448566,4.030681818181833,0.0,3.5999999999999996,1.0,4.0,108.827884482226,115.20216851140728,96.30756702312324,98.29807539366948,12.520317459102756,16.9040931177378,70.90871212121213,66.8780303030303,0.5074826296098344,0.5471859010801592,0.20623608492324738,0.19019652134628418,0.4069965870307167,0.3545816733067729,0.35008017103153394,0.35531552018192153,0.47802197802197804,0.4766226622662266,0.20487324004028887,0.20359471926196915,0.2975,0.31201382886776147,0.21978021978021978,0.23652365236523654,0.7272727272727273,0.7575757575757576,0.516573407381004,0.5641357049734526,2012,1308,1231,0
-1.0,3.2404729777549193,-1.2202741077142463,4.4607470854691655,2.748378314393946,0.02687761591380966,-0.006058607310490072,-0.046398698144923534,0.035065632596931795,0.03888685785468626,0.005158366323020108,-0.08242015003580844,-0.001688466433774738,0.08143939393939392,-0.05799983345960802,2.748378314393946,0.09999999999999998,2.6,-1.0,5.0,108.78602782358269,105.54555484582777,98.0921422910373,99.31241639875155,10.69388553254538,6.233138447076215,67.646484375,64.89810606060605,0.5290468133107727,0.5021691973969631,0.18626471886104468,0.19232332617153475,0.3215940685820204,0.3679927667269439,0.2628313592780598,0.227765726681128,0.48257372654155495,0.4436868686868687,0.17459022983884862,0.1694318635158285,0.26334519572953735,0.3457653457653458,0.17962466487935658,0.18131313131313131,0.6875,0.6060606060606061,0.5597298432960786,0.6177296767556866,2012,1235,1163,1
1.0,-3.2404729777549193,1.2202741077142463,-4.4607470854691655,-2.748378314393946,-0.02687761591380966,0.006058607310490072,0.046398698144923534,-0.035065632596931795,-0.03888685785468626,-0.005158366323020108,0.08242015003580844,0.001688466433774738,-0.08143939393939392,0.05799983345960802,2.748378314393946,-0.09999999999999998,-2.6,1.0,-5.0,105.54555484582777,108.78602782358269,99.31241639875155,98.0921422910373,6.233138447076215,10.69388553254538,64.89810606060605,67.646484375,0.5021691973969631,0.5290468133107727,0.19232332617153475,0.18626471886104468,0.3679927667269439,0.3215940685820204,0.227765726681128,0.2628313592780598,0.4436868686868687,0.48257372654155495,0.1694318635158285,0.17459022983884862,0.3457653457653458,0.26334519572953735,0.18131313131313131,0.17962466487935658,0.6060606060606061,0.6875,0.6177296767556866,0.5597298432960786,2012,1163,1235,0
-1.0,-1.7719687346069435,-6.894289481176813,5.122320746569869,1.9592741935483957,0.030716709890180216,0.04999231585972211,0.04182984910330523,-0.010746646175519514,-0.046665643907069454,0.024500388632279158,0.05236081727534808,-0.0013289482515604911,-0.06451612903225812,-0.008396199550652739,1.9592741935483957,0.09999999999999998,4.800000000000001,2.0,-4.5,105.31072371393917,107.08269244854611,93.62962962962963,100.52391911080645,11.681094084309535,6.558773337739666,67.93104838709678,65.97177419354838,0.4933908045977011,0.4626740947075209,0.21357052821842226,0.16357821235870015,0.4075785582255083,0.3657487091222031,0.28563218390804596,0.29637883008356547,0.45775075987841946,0.5044164037854889,0.2379851851851852,0.21348479655290603,0.3370473537604457,0.2846865364850976,0.2851063829787234,0.2864353312302839,0.6774193548387096,0.7419354838709677,0.5436542471871495,0.5520504467378022,2012,1243,1379,1
1.0,1.7719687346069435,6.894289481176813,-5.122320746569869,-1.9592741935483957,-0.030716709890180216,-0.04999231585972211,-0.04182984910330523,0.010746646175519514,0.046665643907069454,-0.024500388632279158,-0.05236081727534808,0.0013289482515604911,0.06451612903225812,0.008396199550652739,1.9592741935483957,-0.09999999999999998,-4.800000000000001,-2.0,4.5,107.08269244854611,105.31072371393917,100.52391911080645,93.62962962962963,6.558773337739666,11.681094084309535,65.97177419354838,67.93104838709678,0.4626740947075209,0.4933908045977011,0.16357821235870015,0.21357052821842226,0.3657487091222031,0.4075785582255083,0.29637883008356547,0.28563218390804596,0.5044164037854889,0.45775075987841946,0.21348479655290603,0.2379851851851852,0.2846865364850976,0.3370473537604457,0.2864353312302839,0.2851063829787234,0.7419354838709677,0.6774193548387096,0.5520504467378022,0.5436542471871495,2012,1379,1243,0
-15.0,20.83568978004513,-9.051783237425369,29.887473017470498,-2.691154188948289,0.0855217191424088,-0.047973287283691296,0.04926721781781623,0.008795646726681206,-0.058101181343442776,-0.031056015129378556,-0.01731271777003479,-0.10585277584747804,0.48663101604278075,0.0378400133882727,2.691154188948289,0.20000000000000007,9.5,2.0,-5.5,115.85250691582138,95.01681713577625,89.9642340594903,99.01601729691566,25.888272856331085,-3.999200161139413,65.88308823529412,68.57424242424241,0.5335239085239085,0.4480021893814997,0.17153459021675127,0.21950787750044257,0.38531278331822305,0.3360455655004068,0.28794178794178793,0.2791461412151067,0.41587142139628325,0.473972602739726,0.1811842001995717,0.21224021532895027,0.31021341463414637,0.32752613240418116,0.1757910597689603,0.28164383561643835,0.9411764705882353,0.45454545454545453,0.5522891279101805,0.5144491145219078,2012,1246,1443,1
15.0,-20.83568978004513,9.051783237425369,-29.887473017470498,2.691154188948289,-0.0855217191424088,0.047973287283691296,-0.04926721781781623,-0.008795646726681206,0.058101181343442776,0.031056015129378556,0.01731271777003479,0.10585277584747804,-0.48663101604278075,-0.0378400133882727,2.691154188948289,-0.20000000000000007,-9.5,-2.0,5.5,95.01681713577625,115.85250691582138,99.01601729691566,89.9642340594903,-3.999200161139413,25.888272856331085,68.57424242424241,65.88308823529412,0.4480021893814997,0.5335239085239085,0.21950787750044257,0.17153459021675127,0.3360455655004068,0.38531278331822305,0.2791461412151067,0.28794178794178793,0.473972602739726,0.41587142139628325,0.21224021532895027,0.1811842001995717,0.32752613240418116,0.31021341463414637,0.28164383561643835,0.1757910597689603,0.45454545454545453,0.9411764705882353,0.5144491145219078,0.5522891279101805,2012,1443,1246,0
-9.0,-11.68859131035704,-8.824536069301274,-2.864055241055766,-0.5848963133640694,-0.03715174507533259,0.041283214154983705,0.01112924036497659,-0.02762490708239118,-0.045543953318195385,0.055963512014551964,0.07639878521621896,-0.04255578638266683,-0.03133640552995387,0.11171892405264738,0.5848963133640694,-0.20000000000000007,-8.1,2.0,-1.5,100.33214981101821,112.02074112137525,89.56753647440256,98.39207254370383,10.764613336615653,13.62866857767142,68.44857142857143,69.0334677419355,0.4762143214822233,0.5133660665575559,0.21365874990889308,0.17237553575390938,0.36163522012578614,0.35050597976080955,0.2538808212318478,0.281505728314239,0.4286439817166074,0.4741879350348028,0.23218114312607854,0.17621763111152658,0.3433059087509349,0.26690712353471596,0.23006602336211274,0.27262180974477956,0.7428571428571429,0.7741935483870968,0.5912547101963449,0.4795357861436975,2012,1257,1172,1
9.0,11.68859131035704,8.824536069301274,2.864055241055766,0.5848963133640694,0.03715174507533259,-0.041283214154983705,-0.01112924036497659,0.02762490708239118,0.045543953318195385,-0.055963512014551964,-0.07639878521621896,0.04255578638266683,0.03133640552995387,-0.11171892405264738,0.5848963133640694,0.20000000000000007,8.1,-2.0,1.5,112.02074112137525,100.33214981101821,98.39207254370383,89.56753647440256,13.62866857767142,10.764613336615653,69.0334677419355,68.44857142857143,0.5133660665575559,0.4762143214822233,0.17237553575390938,0.21365874990889308,0.35050597976080955,0.36163522012578614,0.281505728314239,0.2538808212318478,0.4741879350348028,0.4286439817166074,0.17621763111152658,0.23218114312607854,0.26690712353471596,0.3433059087509349,0.27262180974477956,0.23006602336211274,0.7741935483870968,0.7428571428571429,0.4795357861436975,0.5912547101963449,2012,1172,1257,0
-11.0,-0.2629698265837135,0.5099900488993256,-0.7729598754830391,-1.9552041330645125,-0.014176524546972935,0.010128273252594827,0.03999344857878828,0.038787792743479044,-0.016575207922219504,0.02088734117326127,0.09575069999564767,-0.023936961046684524,0.03931451612903225,0.05962935322335361,1.9552041330645125,0.0,-1.1000000000000005,0.0,3.5,107.67219797505373,107.93516780163745,93.93250955837536,93.42251950947603,13.739688416678376,14.512648292161415,70.511328125,72.46653225806452,0.5083919870059556,0.5225685115529285,0.18787247712519664,0.1777442038726018,0.3442622950819672,0.3042688465031789,0.29886302111532215,0.2600752283718431,0.4580010632642212,0.4745762711864407,0.23627195655787667,0.2153846153846154,0.36212624584717606,0.2663755458515284,0.21052631578947367,0.2344632768361582,0.78125,0.7419354838709677,0.5761481341183231,0.5165187808949695,2012,1266,1140,1
11.0,0.2629698265837135,-0.5099900488993256,0.7729598754830391,1.9552041330645125,0.014176524546972935,-0.010128273252594827,-0.03999344857878828,-0.038787792743479044,0.016575207922219504,-0.02088734117326127,-0.09575069999564767,0.023936961046684524,-0.03931451612903225,-0.05962935322335361,1.9552041330645125,0.0,1.1000000000000005,0.0,-3.5,107.93516780163745,107.67219797505373,93.42251950947603,93.93250955837536,14.512648292161415,13.739688416678376,72.46653225806452,70.511328125,0.5225685115529285,0.5083919870059556,0.1777442038726018,0.18787247712519664,0.3042688465031789,0.3442622950819672,0.2600752283718431,0.29886302111532215,0.4745762711864407,0.4580010632642212,0.2153846153846154,0.23627195655787667,0.2663755458515284,0.36212624584717606,0.2344632768361582,0.21052631578947367,0.7419354838709677,0.78125,0.5165187808949695,0.5761481341183231,2012,1140,1266,0
-5.0,2.818423670526826,-11.459563204439362,14.277986874966189,1.4027649769585224,0.012561650491604737,0.019286733550059304,0.06320301622315044,0.007119626817640723,-0.04421507373635036,0.05438297279105983,0.0538034091001241,-0.04495384442192954,0.3191244239631337,-0.11037839536943023,1.4027649769585224,0.30000000000000004,4.9,1.0,5.0,111.50012743638243,108.6817037658556,93.1088269407671,104.56839014520646,18.391300495615326,4.113313620649137,66.76607142857142,65.3633064516129,0.5472088215024121,0.5346471710108074,0.20980052852562814,0.19051379497556883,0.3473193473193473,0.2841163310961969,0.33769813921433495,0.3305785123966942,0.46064814814814814,0.5048632218844985,0.23943793411457293,0.1850549613235131,0.34809474768280124,0.29429133858267714,0.23346560846560846,0.278419452887538,0.9642857142857143,0.6451612903225806,0.4747579079777437,0.5851363033471739,2012,1293,1161,1
5.0,-2.818423670526826,11.459563204439362,-14.277986874966189,-1.4027649769585224,-0.012561650491604737,-0.019286733550059304,-0.06320301622315044,-0.007119626817640723,0.04421507373635036,-0.05438297279105983,-0.0538034091001241,0.04495384442192954,-0.3191244239631337,0.11037839536943023,1.4027649769585224,-0.30000000000000004,-4.9,-1.0,-5.0,108.6817037658556,111.50012743638243,104.56839014520646,93.1088269407671,4.113313620649137,18.391300495615326,65.3633064516129,66.76607142857142,0.5346471710108074,0.5472088215024121,0.19051379497556883,0.20980052852562814,0.2841163310961969,0.3473193473193473,0.3305785123966942,0.33769813921433495,0.5048632218844985,0.46064814814814814,0.1850549613235131,0.23943793411457293,0.29429133858267714,0.34809474768280124,0.278419452887538,0.23346560846560846,0.6451612903225806,0.9642857142857143,0.5851363033471739,0.4747579079777437,2012,1161,1293,0
-7.0,0.29540830087513825,-6.260261813401883,6.555670114277021,-1.0532888104838776,0.003575006044696183,0.010327301987853338,-0.0017585608237548067,-0.010973917389829058,-0.033495092345172506,-0.004238495837657702,-0.04277590043682522,0.028563190049363252,0.07056451612903225,0.010936762180338011,1.0532888104838776,0.0,-5.700000000000001,1.0,-5.0,109.04352113833546,108.74811283746033,89.32665762013944,95.58691943354133,19.71686351819602,13.161193403919,66.664453125,67.71774193548387,0.5294117647058824,0.5258367586611862,0.20005400518919425,0.1897267032013409,0.3400383141762452,0.341796875,0.28027681660899656,0.2912507339988256,0.4409221902017291,0.47441728254690163,0.21337326283281083,0.21761175867046853,0.2727272727272727,0.3155031731640979,0.21844380403458213,0.18988061398521888,0.8125,0.7419354838709677,0.517891553836875,0.506954791656537,2012,1307,1253,1
7.0,-0.29540830087513825,6.260261813401883,-6.555670114277021,1.0532888104838776,-0.003575006044696183,-0.010327301987853338,0.0017585608237548067,0.010973917389829058,0.033495092345172506,0.004238495837657702,0.04277590043682522,-0.028563190049363252,-0.07056451612903225,-0.010936762180338011,1.0532888104838776,0.0,5.700000000000001,-1.0,5.0,108.74811283746033,109.04352113833546,95.58691943354133,89.32665762013944,13.161193403919,19.71686351819602,67.71774193548387,66.664453125,0.5258367586611862,0.5294117647058824,0.1897267032013409,0.20005400518919425,0.341796875,0.3400383141762452,0.2912507339988256,0.28027681660899656,0.47441728254690163,0.4409221902017291,0.21761175867046853,0.21337326283281083,0.3155031731640979,0.2727272727272727,0.18988061398521888,0.21844380403458213,0.7419354838709677,0.8125,0.506954791656537,0.517891553836875,2012,1253,1307,0
-13.0,7.717510525785201,-8.883615427465017,16.601125953250218,1.55078125,0.05134624625469231,-0.03366217046427597,-0.03143443256840028,-0.050560083203128936,-0.013830786578408305,0.007478890781344005,-0.08152054106746665,-0.07509389635858577,0.044117647058823484,0.12396544343718874,1.55078125,-0.09999999999999998,2.7,2.0,-6.5,111.78294232756534,104.06543180178014,88.9390869127108,97.82270234017582,22.84385541485453,6.242729461604313,66.64375,65.09296875,0.5254891864057673,0.47414294015107494,0.17369890723598863,0.2073610777002646,0.35847382431233366,0.38990825688073394,0.25798146240988673,0.30854154561301567,0.46334639059876886,0.47717717717717717,0.22544818345901296,0.21796929267766896,0.24801412180052956,0.3295346628679962,0.1969781757134863,0.27207207207207207,0.7941176470588235,0.75,0.58504553951398,0.46108009607679123,2012,1326,1259,1
13.0,-7.717510525785201,8.883615427465017,-16.601125953250218,-1.55078125,-0.05134624625469231,0.03366217046427597,0.03143443256840028,0.050560083203128936,0.013830786578408305,-0.007478890781344005,0.08152054106746665,0.07509389635858577,-0.044117647058823484,-0.12396544343718874,1.55078125,0.09999999999999998,-2.7,-2.0,6.5,104.06543180178014,111.78294232756534,97.82270234017582,88.9390869127108,6.242729461604313,22.84385541485453,65.09296875,66.64375,0.47414294015107494,0.5254891864057673,0.2073610777002646,0.17369890723598863,0.38990825688073394,0.35847382431233366,0.30854154561301567,0.25798146240988673,0.47717717717717717,0.46334639059876886,0.21796929267766896,0.22544818345901296,0.3295346628679962,0.24801412180052956,0.27207207207207207,0.1969781757134863,0.75,0.7941176470588235,0.46108009607679123,0.58504553951398,2012,1259,1326,0
-15.0,1.7575172181483794,-11.01349194030034,12.77100915844872,-4.580719696969695,-0.00696349368816096,-0.031445567421066356,0.03766022754292547,-0.15448404205824884,-0.07379157057895369,0.027323379901964318,0.043145434335928434,-0.04147701986487032,0.2393939393939395,0.09844530860575873,4.580719696969695,0.09999999999999998,-3.3000000000000007,1.0,-14.0,113.02211302211302,111.26459580396464,91.7059703209479,102.71946226124824,21.31614270116512,8.5451335427164,65.91969696969697,70.50041666666667,0.5197031729785057,0.5266666666666666,0.15981997290408506,0.19126554032515142,0.36617262423714037,0.3285123966942149,0.22006141248720573,0.37454545454545457,0.43993506493506496,0.5137266355140186,0.2516967675140918,0.2243733876121275,0.3930024410089504,0.34985700667302194,0.1985930735930736,0.24007009345794392,0.9393939393939394,0.7,0.5639866631849331,0.46554135457917434,2012,1393,1421,1
15.0,-1.7575172181483794,11.01349194030034,-12.77100915844872,4.580719696969695,0.00696349368816096,0.031445567421066356,-0.03766022754292547,0.15448404205824884,0.07379157057895369,-0.027323379901964318,-0.043145434335928434,0.04147701986487032,-0.2393939393939395,-0.09844530860575873,4.580719696969695,-0.09999999999999998,3.3000000000000007,-1.0,14.0,111.26459580396464,113.02211302211302,102.71946226124824,91.7059703209479,8.5451335427164,21.31614270116512,70.50041666666667,65.91969696969697,0.5266666666666666,0.5197031729785057,0.19126554032515142,0.15981997290408506,0.3285123966942149,0.36617262423714037,0.37454545454545457,0.22006141248720573,0.5137266355140186,0.43993506493506496,0.2243733876121275,0.2516967675140918,0.34985700667302194,0.3930024410089504,0.24007009345794392,0.1985930735930736,0.7,0.9393939393939394,0.46554135457917434,0.5639866631849331,2012,1421,1393,0
7.0,-9.262805288539425,-1.4134098091782334,-7.849395479361192,-2.183740512333955,-0.06600067261831966,-0.005031880270288863,0.0037709719525007013,-0.007994985936162435,0.024643421675148935,0.08758192650765187,0.07723163542063571,0.03217340830217988,-0.015180265654649028,-0.06771562066986375,2.183740512333955,0.0,-7.2,1.0,3.0,104.21102171623227,113.47382700477169,91.181386791712,92.59479660089023,13.029634924520266,20.87903040388146,65.58198529411766,67.76572580645161,0.47557172557172556,0.5415723981900452,0.1734609264695995,0.17849280673988838,0.3384244372990354,0.3346534653465347,0.25727650727650725,0.2652714932126697,0.4712677725118483,0.4466243508366994,0.2737236512940173,0.18614172478636545,0.34001823154056515,0.26278659611992944,0.2612559241706161,0.22908251586843623,0.8235294117647058,0.8387096774193549,0.47450546036495295,0.5422210810348167,2012,1433,1455,1
-7.0,9.262805288539425,1.4134098091782334,7.849395479361192,2.183740512333955,0.06600067261831966,0.005031880270288863,-0.0037709719525007013,0.007994985936162435,-0.024643421675148935,-0.08758192650765187,-0.07723163542063571,-0.03217340830217988,0.015180265654649028,0.06771562066986375,2.183740512333955,0.0,7.2,-1.0,-3.0,113.47382700477169,104.21102171623227,92.59479660089023,91.181386791712,20.87903040388146,13.029634924520266,67.76572580645161,65.58198529411766,0.5415723981900452,0.47557172557172556,0.17849280673988838,0.1734609264695995,0.3346534653465347,0.3384244372990354,0.2652714932126697,0.25727650727650725,0.4466243508366994,0.4712677725118483,0.18614172478636545,0.2737236512940173,0.26278659611992944,0.34001823154056515,0.22908251586843623,0.2612559241706161,0.8387096774193549,0.8235294117647058,0.5422210810348167,0.47450546036495295,2012,1455,1433,0
-7.0,2.7642867500204744,7.39462102108412,-4.630334271063646,5.592545638945239,0.01420310056327645,-0.007423276629863945,0.012884077340770017,-0.04438702366269537,0.017396502618270693,-0.006572047855637864,0.0551560049284584,0.014330406700978904,-0.1561866125760648,0.1388828604883724,5.592545638945239,-0.10000000000000009,0.5999999999999996,2.0,-3.5,109.35638978340465,106.59210303338418,97.87978820036777,90.48516717928365,11.476601583036881,16.106935854100527,66.52573529411765,60.93318965517241,0.5396391470749043,0.5254360465116279,0.1976267148969959,0.20504999152685985,0.3221110100090992,0.3092269326683292,0.2761071623838163,0.32049418604651164,0.4663065843621399,0.4489100817438692,0.19186033630945787,0.19843238416509573,0.3217535153019024,0.266597510373444,0.2037037037037037,0.1893732970027248,0.7058823529411765,0.8620689655172413,0.5997071359247252,0.46082427543635285,2012,1435,1217,1
7.0,-2.7642867500204744,-7.39462102108412,4.630334271063646,-5.592545638945239,-0.01420310056327645,0.007423276629863945,-0.012884077340770017,0.04438702366269537,-0.017396502618270693,0.006572047855637864,-0.0551560049284584,-0.014330406700978904,0.1561866125760648,-0.1388828604883724,5.592545638945239,0.10000000000000009,-0.5999999999999996,-2.0,3.5,106.59210303338418,109.35638978340465,90.48516717928365,97.87978820036777,16.106935854100527,11.476601583036881,60.93318965517241,66.52573529411765,0.5254360465116279,0.5396391470749043,0.20504999152685985,0.1976267148969959,0.3092269326683292,0.3221110100090992,0.32049418604651164,0.2761071623838163,0.4489100817438692,0.4663065843621399,0.19843238416509573,0.19186033630945787,0.266597510373444,0.3217535153019024,0.1893732970027248,0.2037037037037037,0.8620689655172413,0.7058823529411765,0.46082427543635285,0.5997071359247252,2012,1217,1435,0
-9.0,1.1719429113653348,-4.227950080982623,5.399892992347958,-7.437134273772195,-0.03174740552936478,-0.03446408080390617,0.026572587948957616,-0.055487863055243475,-0.03053534107948197,-0.0374922838327274,-0.03318250377073906,-0.06601825960597693,-0.0658307210031348,0.11772642927402699,7.437134273772195,-0.4,-13.1,1.0,-10.0,107.9033579033579,106.73141499199257,88.69348649266817,92.9214365736508,19.20987141068973,13.809978418341771,59.40984848484849,66.84698275862068,0.4965177016831109,0.5282651072124757,0.15151515151515152,0.1859792323190577,0.3044719314938154,0.2778993435448578,0.23041207196749855,0.285899935022742,0.4180083482409064,0.44854368932038835,0.1839945106610079,0.2214867944937353,0.28054298642533937,0.3137254901960784,0.2045319022063208,0.27055016181229774,0.7272727272727273,0.7931034482758621,0.5794472547750105,0.4617208255009835,2012,1458,1285,1
9.0,-1.1719429113653348,4.227950080982623,-5.399892992347958,7.437134273772195,0.03174740552936478,0.03446408080390617,-0.026572587948957616,0.055487863055243475,0.03053534107948197,0.0374922838327274,0.03318250377073906,0.06601825960597693,0.0658307210031348,-0.11772642927402699,7.437134273772195,0.4,13.1,-1.0,10.0,106.73141499199257,107.9033579033579,92.9214365736508,88.69348649266817,13.809978418341771,19.20987141068973,66.84698275862068,59.40984848484849,0.5282651072124757,0.4965177016831109,0.1859792323190577,0.15151515151515152,0.2778993435448578,0.3044719314938154,0.285899935022742,0.23041207196749855,0.44854368932038835,0.4180083482409064,0.2214867944937353,0.1839945106610079,0.3137254901960784,0.28054298642533937,0.27055016181229774,0.2045319022063208,0.7931034482758621,0.7272727272727273,0.4617208255009835,0.5794472547750105,2012,1285,1458,0
-5.0,-3.129858316270173,-4.904218195280407,1.774359879010234,-2.4055035650623893,-0.00737277392250868,-0.0238616778319255,-0.027747434624296574,-0.12670317824696978,-0.007610707300697628,0.014330472333398708,0.00160299362926003,-0.11300347374259279,0.09982174688057044,-0.05423758311354743,2.4055035650623893,0.09999999999999998,1.9,-1.0,0.0,105.23699787628213,108.3668561925523,94.59490188052845,99.49912007580886,10.642095995753678,8.867736116743444,64.88161764705882,67.2871212121212,0.47979300147856085,0.48716577540106953,0.1626677511183408,0.1865294289502663,0.3608490566037736,0.38859649122807016,0.1882700837851158,0.3149732620320856,0.4610526315789474,0.468663338879645,0.21784114423448622,0.20351067190108751,0.3474218089602705,0.34581881533101044,0.1726315789473684,0.2856350526899612,0.7058823529411765,0.6060606060606061,0.5304391313609073,0.5846767144744547,2012,1153,1400,1
5.0,3.129858316270173,4.904218195280407,-1.774359879010234,2.4055035650623893,0.00737277392250868,0.0238616778319255,0.027747434624296574,0.12670317824696978,0.007610707300697628,-0.014330472333398708,-0.00160299362926003,0.11300347374259279,-0.09982174688057044,0.05423758311354743,2.4055035650623893,-0.09999999999999998,-1.9,1.0,0.0,108.3668561925523,105.23699787628213,99.49912007580886,94.59490188052845,8.867736116743444,10.642095995753678,67.2871212121212,64.88161764705882,0.48716577540106953,0.47979300147856085,0.1865294289502663,0.1626677511183408,0.38859649122807016,0.3608490566037736,0.3149732620320856,0.1882700837851158,0.468663338879645,0.4610526315789474,0.20351067190108751,0.21784114423448622,0.34581881533101044,0.3474218089602705,0.2856350526899612,0.1726315789473684,0.6060606060606061,0.7058823529411765,0.5846767144744547,0.5304391313609073,2012,1400,1153,0
-1.0,15.323893888823278,11.110240257650943,4.213653631172335,4.404403409090918,0.0932358273020833,-0.023413085876502038,-0.023305558153155603,0.02568500469152024,0.05864997810738326,-0.060571363915107534,-0.05802718993356504,-0.051673416890153784,0.1922348484848485,-0.06523213315477705,4.404403409090918,0.09999999999999998,-1.0,0.0,0.0,117.57635117086636,102.25245728204308,102.53431772235315,91.42407746470221,15.042033448513209,10.828379817340874,67.94659090909092,63.5421875,0.5833791964777105,0.49014336917562723,0.18030451429080227,0.2037176001673043,0.3155778894472362,0.3388834476003918,0.28673637864612,0.26105137395459976,0.4930268595041322,0.43437688139674896,0.15324301080072825,0.21381437471583578,0.26134453781512607,0.3193717277486911,0.1993801652892562,0.25105358217941,0.8484848484848485,0.65625,0.5025378306140601,0.5677699637688371,2012,1166,1104,1
